SKPD,DINAS KESEHATANANY,,,,,,,,,,
Jenis Barang,"Bahan Obat-Obatan,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,Bahan LaboratoriumANY",,,,,,,,,,
Nama Barang,ANY,,,,,,,,,,
,,,,,,,,,,,
Provinsi,Kabupaten,Nama SKPD,Jenis Barang,Kode Barang,No,Tanggal Beli,Nama Barang,Satuan,Jumlah,Harga,Total Harga
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,981,680.,2020-01-03,Pharmafix 15 cm x 5 m,roll,1,78470,78470
,,,,,,,,,Total:1,,Total:78.470
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,984,681.,2020-01-03,Plester 5 yard x 2 inch,roll,10,25988,259880
,,,,,,,,,Total:10,,Total:259.880
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,10453,682.,2020-01-03,RDT malaria,kotak,4,850000,3400000
,,,,,,,,,Total:4,,Total:3.400.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,17376,683.,2020-08-03,Rapid Tes (BTT),box,16,2640000,42240000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,17376,684.,2020-08-18,Rapid Tes (BTT),box,25,2640000,66000000
,,,,,,,,,Total:41,,Total:108.240.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,16056,685.,2020-08-06,Rapid Test Covid 19,pcs,42,88000,3696000
,,,,,,,,,Total:42,,Total:3.696.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,16910,686.,2020-12-18,Rapid Test Covid IGG (antigen),pcs,225,195000,43875000
,,,,,,,,,Total:225,,Total:43.875.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,17472,687.,2020-11-02,SD Bioline Syphilis 3.0,kit,76,465000,35340000
,,,,,,,,,Total:76,,Total:35.340.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,14757,688.,2020-01-03,"Safety Box 1,25 liter",pcs,9,9800,88200
,,,,,,,,,Total:9,,Total:88.200
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,935,689.,2020-01-03,"Safety Box 2,5 liter / 5 liter",pcs,957,17286,16542702
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,935,690.,2020-01-03,"Safety Box 2,5 liter / 5 liter",pcs,124,23901,2963724
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,935,691.,2020-01-03,"Safety Box 2,5 liter / 5 liter",pcs,1,23979,23979
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,935,692.,2020-01-03,"Safety Box 2,5 liter / 5 liter",pcs,3,20000,60000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,935,693.,2020-01-03,"Safety Box 2,5 liter / 5 liter",pcs,4,14000,56000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,935,694.,2020-01-03,"Safety Box 2,5 liter / 5 liter",pcs,65,28845,1874925
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,935,695.,2020-01-30,"Safety Box 2,5 liter / 5 liter",pcs,1,23917,23917
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,935,696.,2020-01-30,"Safety Box 2,5 liter / 5 liter",pcs,24,23901,573624
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,935,697.,2020-10-16,"Safety Box 2,5 liter / 5 liter",pcs,1,23994,23994
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,935,698.,2020-10-16,"Safety Box 2,5 liter / 5 liter",pcs,149,23901,3561249
,,,,,,,,,Total:1.329,,Total:25.704.114
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,14758,699.,2020-01-03,Safety Box plastik,pcs,8,75000,600000
,,,,,,,,,Total:8,,Total:600.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,4268,700.,2020-11-04,Sarung Tangan Non Sterile uk. S,Pasang,249,819,203931
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,4268,701.,2020-11-04,Sarung Tangan Non Sterile uk. S,Pasang,1,949,949
,,,,,,,,,Total:250,,Total:204.880
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,863,702.,2020-07-20,"Sarung tangan No. 6,5",Pasang,783,6449,5049567
,,,,,,,,,Total:783,,Total:5.049.567
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,870,703.,2020-11-04,Sarung tangan No. 7,Pasang,48,5125,246000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,870,704.,2020-11-25,Sarung tangan No. 7,Pasang,2400,6449,15477600
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,870,705.,2020-12-29,Sarung tangan No. 7,Pasang,30,50000,1500000
,,,,,,,,,Total:2.478,,Total:17.223.600
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,875,706.,2020-10-05,"Sarung tangan No. 7,5",Pasang,30,6449,193470
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,875,707.,2020-11-25,"Sarung tangan No. 7,5",Pasang,2400,6449,15477600
,,,,,,,,,Total:2.430,,Total:15.671.070
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,879,708.,2020-01-03,Sarung tangan No. 8,Pasang,220,4650,1023000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,879,709.,2020-01-03,Sarung tangan No. 8,Pasang,1,4775,4775
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,879,710.,2020-01-03,Sarung tangan No. 8,Pasang,50,4598,229900
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,879,711.,2020-01-03,Sarung tangan No. 8,Pasang,450,4598,2069100
,,,,,,,,,Total:721,,Total:3.326.775
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,7819,712.,2020-09-22,Sarung tangan non steril M,Pasang,150,2640,396000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,7819,713.,2020-10-05,Sarung tangan non steril M,Pasang,250,1250,312500
,,,,,,,,,Total:400,,Total:708.500
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,12545,714.,2020-01-03,Sendok obat,Pak,14,412500,5775000
,,,,,,,,,Total:14,,Total:5.775.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,16443,715.,2020-07-23,Shoe cover,pcs,879,1922,1689438
,,,,,,,,,Total:879,,Total:1.689.438
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,899,716.,2020-01-03,Silk (Benang Bedah Sutera N0. 2/0,pcs,4,24285,97140
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,899,717.,2020-07-06,Silk (Benang Bedah Sutera N0. 2/0,pcs,359,24133,8663747
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,899,718.,2020-07-06,Silk (Benang Bedah Sutera N0. 2/0,pcs,1,24253,24253
,,,,,,,,,Total:364,,Total:8.785.140
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,893,719.,2020-01-03,Silk (Benang Bedah Sutera N0. 3/0,pcs,203,23385,4747155
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,893,720.,2020-07-06,Silk (Benang Bedah Sutera N0. 3/0,pcs,1,4922,4922
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,893,721.,2020-07-06,Silk (Benang Bedah Sutera N0. 3/0,pcs,719,4562,3280078
,,,,,,,,,Total:923,,Total:8.032.155
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,7583,722.,2020-08-13,Speculum vagina disposible,Buah,30,8000,240000
,,,,,,,,,Total:30,,Total:240.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,16976,723.,2020-07-13,Sprayer Desinfektan (Cold Fogging Machine),Buah,3,2499999,7499997
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,16976,724.,2020-07-13,Sprayer Desinfektan (Cold Fogging Machine),Buah,1,2500006,2500006
,,,,,,,,,Total:4,,Total:10.000.003
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,16694,725.,2020-08-13,Sterile Lubricating Jelly My Jelly 5 gram (Kotak),kotak,3,46211,138633
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,16694,726.,2020-08-13,Sterile Lubricating Jelly My Jelly 5 gram (Kotak),kotak,1,46210,46210
,,,,,,,,,Total:4,,Total:184.843
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,15966,727.,2020-05-04,Stik Cholesterol Autocheck,Buah,34,230000,7820000
,,,,,,,,,Total:34,,Total:7.820.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,15965,728.,2020-05-04,Stik Cholesterol Easy Touch,Buah,75,225000,16875000
,,,,,,,,,Total:75,,Total:16.875.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,15964,729.,2020-05-04,Stik Cholesterol Family,Buah,5,240000,1200000
,,,,,,,,,Total:5,,Total:1.200.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,15963,730.,2020-05-04,Stik Gula Darah Autocheck,Buah,15,135000,2025000
,,,,,,,,,Total:15,,Total:2.025.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,15962,731.,2020-05-04,Stik Gula Darah Easy Touch,Buah,20,135000,2700000
,,,,,,,,,Total:20,,Total:2.700.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,3025,732.,2020-01-03,Stik Pemeriksaan Hb,box,2,275000,550000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,3025,733.,2020-01-03,Stik Pemeriksaan Hb,box,2,230000,460000
,,,,,,,,,Total:4,,Total:1.010.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,5025,734.,2020-01-03,Stik asam Urat,kotak,1,180000,180000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,5025,735.,2020-01-03,Stik asam Urat,kotak,4,178000,712000
,,,,,,,,,Total:5,,Total:892.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,14976,736.,2020-05-19,TERMOMETER,Buah,19,935000,17765000
,,,,,,,,,Total:19,,Total:17.765.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,16120,737.,2020-09-01,Transport Swab (Pcs),pcs,26,22000,572000
,,,,,,,,,Total:26,,Total:572.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,910,738.,2020-01-03,Ultrasonic gel,Botol,4,14471,57884
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,910,739.,2020-01-03,Ultrasonic gel,Botol,59,14346,846414
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,910,740.,2020-01-03,Ultrasonic gel,Botol,1,14336,14336
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,910,741.,2020-07-09,Ultrasonic gel,Botol,48,19125,918000
,,,,,,,,,Total:112,,Total:1.836.634
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,16692,742.,2020-08-13,Underpad Non steril Softpad 60 X 90 cm (Pack),Pak,5,43705,218525
,,,,,,,,,Total:5,,Total:218.525
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,904,743.,2020-01-03,Urine bag,pcs,17,3337,56729
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,904,744.,2020-01-03,Urine bag,pcs,1,3387,3387
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,904,745.,2020-01-03,Urine bag,pcs,100,3300,330000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,904,746.,2020-07-09,Urine bag,pcs,100,3450,345000
,,,,,,,,,Total:218,,Total:735.116
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,17375,747.,2020-08-03,VTM (BTT),box,27,3960000,106920000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,17375,748.,2020-08-18,VTM (BTT),box,78,3960000,308880000
,,,,,,,,,Total:105,,Total:415.800.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,16073,749.,2020-08-19,VTM +Transfer Swab,Set,26,99000,2574000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,16073,750.,2020-09-16,VTM +Transfer Swab,Set,500,30387,15193500
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,16073,751.,2020-10-05,VTM +Transfer Swab,Set,500,30387,15193500
,,,,,,,,,Total:1.026,,Total:32.961.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,17473,752.,2020-10-16,Virotec Dengue Combo (IgG/IgM & S1 DS,Unit,29,1575000,45675000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,17473,753.,2020-10-16,Virotec Dengue Combo (IgG/IgM & S1 DS,Unit,1,500000,500000
,,,,,,,,,Total:30,,Total:46.175.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,16968,754.,2020-07-13,Zeviton Multivitamin,Tablet,310,2849,883190
,,,,,,,,,Total:310,,Total:883.190
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,15074,755.,2020-01-03,kondom sutra (pcs),pcs,258,358,92364
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,15074,756.,2020-01-03,kondom sutra (pcs),pcs,1008,358,360864
,,,,,,,,,Total:1.266,,Total:453.228
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,13506,757.,2020-01-03,pen marker,Buah,326,3336,1087536
,,,,,,,,,Total:326,,Total:1.087.536
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,10672,758.,2020-01-03,povidone lodine 30 ml,Botol,381,3306,1259586
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,10672,759.,2020-07-23,povidone lodine 30 ml,Botol,500,3800,1900000
,,,,,,,,,Total:881,,Total:3.159.586
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,13542,760.,2020-09-16,sarung tangan non steril Uk. L,Pasang,1100,2640,2904000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,13542,761.,2020-11-04,sarung tangan non steril Uk. L,Pasang,1,1362,1362
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Habis Pakai Alat Medik / Bahan dan Alat Kesehatan Habis Pakai,13542,762.,2020-11-04,sarung tangan non steril Uk. L,Pasang,499,1062,529938
,,,,,,,,,Total:1.600,,Total:3.435.300
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,865,763.,2020-01-03,Alkohol 96 % 1000 ml,Botol,3,176000,528000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,865,764.,2020-01-03,Alkohol 96 % 1000 ml,Botol,3,170500,511500
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,865,765.,2020-12-17,Alkohol 96 % 1000 ml,Botol,2,170500,341000
,,,,,,,,,Total:8,,Total:1.380.500
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,896,766.,2020-01-03,Aqua Destilata 1000 ml,Botol,2,27500,55000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,896,767.,2020-01-03,Aqua Destilata 1000 ml,Botol,5,27500,137500
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,896,768.,2020-01-03,Aqua Destilata 1000 ml,Botol,25,33000,825000
,,,,,,,,,Total:32,,Total:1.017.500
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,757,769.,2020-01-03,Asam Asetat 6% 100 ml,Botol,18,17500,315000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,757,770.,2020-08-13,Asam Asetat 6% 100 ml,Botol,10,17500,175000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,757,771.,2020-11-25,Asam Asetat 6% 100 ml,Botol,36,21230,764280
,,,,,,,,,Total:64,,Total:1.254.280
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,708,772.,2020-12-17,Baycline,Botol,30,27500,825000
,,,,,,,,,Total:30,,Total:825.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,15375,773.,2020-01-03,Bd vacutainer pranto,pcs,99,2524,249876
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,15375,774.,2020-01-03,Bd vacutainer pranto,pcs,1,2574,2574
,,,,,,,,,Total:100,,Total:252.450
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,792,775.,2020-01-03,Blue Tip,pcs,227,1000,227000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,792,776.,2020-01-03,Blue Tip,pcs,1500,770,1155000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,792,777.,2020-01-03,Blue Tip,pcs,248,3500,868000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,792,778.,2020-12-17,Blue Tip,pcs,1000,330,330000
,,,,,,,,,Total:2.975,,Total:2.580.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,13101,779.,2020-01-03,Carbol Fuchsin,Botol,2,242000,484000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,13101,780.,2020-12-17,Carbol Fuchsin,Botol,4,242000,968000
,,,,,,,,,Total:6,,Total:1.452.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,950,781.,2020-01-03,Deck Glass 22 x 22 - Superior,kotak,5,88000,440000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,950,782.,2020-01-03,Deck Glass 22 x 22 - Superior,kotak,2,88000,176000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,950,783.,2020-12-17,Deck Glass 22 x 22 - Superior,kotak,10,123200,1232000
,,,,,,,,,Total:17,,Total:1.848.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,903,784.,2020-01-03,Drabkins 100 ml,Botol,1,55000,55000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,903,785.,2020-01-03,Drabkins 100 ml,Botol,1,55000,55000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,903,786.,2020-12-17,Drabkins 100 ml,Botol,1,55000,55000
,,,,,,,,,Total:3,,Total:165.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,887,787.,2020-01-03,EDTA 10 % 100 ml,Botol,1,88000,88000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,887,788.,2020-01-03,EDTA 10 % 100 ml,Botol,3,110000,330000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,887,789.,2020-12-17,EDTA 10 % 100 ml,Botol,4,110000,440000
,,,,,,,,,Total:8,,Total:858.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,713,790.,2020-01-03,Eosin 1 % 100 ml,Botol,3,275000,825000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,713,791.,2020-01-03,Eosin 1 % 100 ml,Botol,2,368500,737000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,713,792.,2020-12-17,Eosin 1 % 100 ml,Botol,5,368500,1842500
,,,,,,,,,Total:10,,Total:3.404.500
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,881,793.,2020-01-03,Eter Alkohol 100 ml,Botol,5,286000,1430000
,,,,,,,,,Total:5,,Total:1.430.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,7264,794.,2020-05-12,FOKUS HBsAg Stripp,Tube,795,8233,6545235
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,7264,795.,2020-08-18,FOKUS HBsAg Stripp,Tube,1000,8233,8233000
,,,,,,,,,Total:1.795,,Total:14.778.235
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,819,796.,2020-04-06,Giemsa 100 ml,Botol,3,513000,1539000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,819,797.,2020-12-17,Giemsa 100 ml,Botol,10,621500,6215000
,,,,,,,,,Total:13,,Total:7.754.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,891,798.,2020-12-17,"HCL 0,1% 100 ml",Botol,3,55000,165000
,,,,,,,,,Total:3,,Total:165.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,897,799.,2020-01-03,HCL Alkohol 3% 100 ml,Botol,1,35000,35000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,897,800.,2020-01-03,HCL Alkohol 3% 100 ml,Botol,6,198000,1188000
,,,,,,,,,Total:7,,Total:1.223.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,804,801.,2020-01-03,Hayem 100 ml,Botol,3,88000,264000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,804,802.,2020-01-03,Hayem 100 ml,Botol,1,880000,880000
,,,,,,,,,Total:4,,Total:1.144.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,894,803.,2020-12-17,KOH 10 % 100 ml,Botol,4,93500,374000
,,,,,,,,,Total:4,,Total:374.000
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,795,804.,2020-01-03,Kertas saring,lembar,7,14300,100100
Kalimantan Selatan,Balangan,DINAS KESEHATAN,Bahan Laboratorium,795,805.,2020-01-03,Kertas saring,lembar,10,16500,165000
